id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
518,521.00,4to1_0,5.10,0.00,3.00,597.00,1to3_0,489.60,15.15,76.00,983.13,0.00,0,0.00,10.44,0,tripinfo_518 routing_518,DEFAULT_VEHTYPE,1.03,
376,383.00,5to1_0,5.10,0.00,7.00,600.00,1to3_1,489.60,15.76,217.00,993.46,105.00,6,0.00,155.69,0,tripinfo_376 routing_376,DEFAULT_VEHTYPE,1.10,
269,269.00,4to1_0,5.10,0.00,0.00,601.00,1to4_1,489.60,17.95,332.00,978.78,159.00,7,0.00,278.84,0,tripinfo_269 routing_269,DEFAULT_VEHTYPE,1.26,
527,527.00,4to1_0,5.10,0.00,0.00,601.00,1to3_0,489.60,14.36,74.00,983.13,0.00,0,0.00,7.42,0,tripinfo_527 routing_527,DEFAULT_VEHTYPE,1.01,
388,398.00,5to1_0,5.10,0.00,10.00,607.00,1to5_1,489.60,16.65,209.00,978.78,88.00,6,0.00,153.06,0,tripinfo_388 routing_388,DEFAULT_VEHTYPE,1.19,
378,386.00,5to1_0,5.10,0.00,8.00,608.00,1to3_0,489.60,12.74,222.00,993.46,97.00,6,0.00,148.98,0,tripinfo_378 routing_378,DEFAULT_VEHTYPE,0.92,
541,541.00,5to1_0,5.10,0.00,0.00,609.00,1to2_0,489.60,15.97,68.00,983.13,0.00,0,0.00,8.20,0,tripinfo_541 routing_541,DEFAULT_VEHTYPE,1.12,
273,273.00,4to1_0,5.10,0.00,0.00,612.00,1to4_0,489.60,13.45,339.00,978.78,159.00,7,0.00,270.59,0,tripinfo_273 routing_273,DEFAULT_VEHTYPE,0.98,
277,279.00,4to1_0,5.10,0.00,2.00,612.00,1to4_1,489.60,18.10,333.00,978.78,159.00,7,0.00,277.98,0,tripinfo_277 routing_277,DEFAULT_VEHTYPE,1.21,
382,392.00,5to1_0,5.10,0.00,10.00,614.00,1to5_0,489.60,11.63,222.00,978.78,91.00,6,0.00,143.94,0,tripinfo_382 routing_382,DEFAULT_VEHTYPE,0.85,
283,283.00,4to1_0,5.10,0.00,0.00,616.00,1to2_0,489.60,14.18,333.00,993.46,154.00,8,0.00,267.23,0,tripinfo_283 routing_283,DEFAULT_VEHTYPE,1.02,
404,404.00,5to1_0,5.10,0.00,0.00,618.00,1to3_1,489.60,15.96,214.00,993.46,85.00,6,0.00,152.39,0,tripinfo_404 routing_404,DEFAULT_VEHTYPE,1.10,
530,535.00,3to1_0,5.10,0.00,5.00,618.00,1to2_1,489.60,16.85,83.00,994.90,12.00,1,0.00,27.50,0,tripinfo_530 routing_530,DEFAULT_VEHTYPE,1.21,
255,255.00,4to1_0,5.10,0.00,0.00,619.00,1to4_0,489.60,10.53,364.00,978.78,163.00,8,0.00,269.60,0,tripinfo_255 routing_255,DEFAULT_VEHTYPE,0.71,
238,245.00,3to1_0,5.10,0.00,7.00,623.00,1to3_1,489.60,15.80,378.00,978.78,218.00,8,0.00,317.35,0,tripinfo_238 routing_238,DEFAULT_VEHTYPE,1.10,
506,507.00,2to1_0,5.10,0.00,1.00,623.00,1to4_0,489.60,14.93,116.00,983.13,37.00,1,0.00,49.87,0,tripinfo_506 routing_506,DEFAULT_VEHTYPE,1.01,
534,538.00,3to1_0,5.10,0.00,4.00,624.00,1to5_0,489.60,14.61,86.00,983.13,7.00,1,0.00,21.29,0,tripinfo_534 routing_534,DEFAULT_VEHTYPE,1.04,
513,513.00,2to1_0,5.10,0.00,0.00,625.00,1to3_1,489.60,15.78,112.00,994.90,35.00,1,0.00,49.78,0,tripinfo_513 routing_513,DEFAULT_VEHTYPE,1.07,
537,537.00,4to1_0,5.10,0.00,0.00,625.00,1to3_0,489.60,12.17,88.00,983.13,0.00,0,0.00,9.90,0,tripinfo_537 routing_537,DEFAULT_VEHTYPE,0.85,
520,520.00,2to1_0,5.10,0.00,0.00,626.00,1to4_0,489.60,15.12,106.00,983.13,28.00,1,0.00,41.67,0,tripinfo_520 routing_520,DEFAULT_VEHTYPE,1.03,
560,560.00,3to1_0,5.10,0.00,0.00,626.00,1to2_0,489.60,15.78,66.00,994.90,0.00,0,0.00,7.36,0,tripinfo_560 routing_560,DEFAULT_VEHTYPE,1.13,
364,367.00,2to1_0,5.10,0.00,3.00,627.00,1to5_0,489.60,13.74,260.00,993.46,134.00,4,0.00,192.08,0,tripinfo_364 routing_364,DEFAULT_VEHTYPE,0.99,
525,525.00,2to1_0,5.10,0.00,0.00,630.00,1to4_0,489.60,14.41,105.00,983.13,23.00,1,0.00,39.04,0,tripinfo_525 routing_525,DEFAULT_VEHTYPE,1.02,
529,531.00,2to1_0,5.10,0.00,2.00,633.00,1to3_0,489.60,13.88,102.00,994.90,20.00,1,0.00,34.22,0,tripinfo_529 routing_529,DEFAULT_VEHTYPE,0.99,
540,546.00,2to1_0,5.10,0.00,6.00,635.00,1to4_1,489.60,17.45,89.00,983.13,7.00,1,0.00,31.94,0,tripinfo_540 routing_540,DEFAULT_VEHTYPE,1.17,
533,537.00,2to1_0,5.10,0.00,4.00,636.00,1to4_0,489.60,14.19,99.00,983.13,15.00,1,0.00,31.14,0,tripinfo_533 routing_533,DEFAULT_VEHTYPE,0.99,
250,254.00,3to1_0,5.10,0.00,4.00,637.00,1to3_0,489.60,13.53,383.00,978.78,218.00,9,0.00,311.02,0,tripinfo_250 routing_250,DEFAULT_VEHTYPE,0.93,
385,385.00,2to1_0,5.10,0.00,0.00,639.00,1to5_1,489.60,15.05,254.00,993.46,115.00,5,0.00,189.81,0,tripinfo_385 routing_385,DEFAULT_VEHTYPE,1.06,
253,257.00,3to1_0,5.10,0.00,4.00,640.00,1to3_1,489.60,13.41,383.00,978.78,216.00,9,0.00,315.28,0,tripinfo_253 routing_253,DEFAULT_VEHTYPE,0.98,
393,393.00,2to1_0,5.10,0.00,0.00,640.00,1to5_1,489.60,15.84,247.00,993.46,112.00,4,0.00,186.83,0,tripinfo_393 routing_393,DEFAULT_VEHTYPE,1.12,
536,543.00,2to1_0,5.10,0.00,7.00,640.00,1to3_0,489.60,13.91,97.00,994.90,9.00,1,0.00,26.10,0,tripinfo_536 routing_536,DEFAULT_VEHTYPE,0.95,
379,379.00,2to1_0,5.10,0.00,0.00,641.00,1to5_0,489.60,11.45,262.00,993.46,120.00,6,0.00,182.05,0,tripinfo_379 routing_379,DEFAULT_VEHTYPE,0.84,
555,561.00,2to1_0,5.10,0.00,6.00,641.00,1to4_1,489.60,11.79,80.00,983.13,0.00,0,0.00,21.16,0,tripinfo_555 routing_555,DEFAULT_VEHTYPE,1.13,
562,563.00,3to1_0,5.10,0.00,1.00,642.00,1to5_1,489.60,13.99,79.00,983.13,0.00,0,0.00,12.09,0,tripinfo_562 routing_562,DEFAULT_VEHTYPE,0.99,
572,574.00,3to1_0,5.10,0.00,2.00,643.00,1to2_0,489.60,15.03,69.00,994.90,0.00,0,0.00,6.58,0,tripinfo_572 routing_572,DEFAULT_VEHTYPE,1.06,
550,552.00,2to1_0,5.10,0.00,2.00,644.00,1to4_0,489.60,13.84,92.00,983.13,3.00,1,0.00,22.93,0,tripinfo_550 routing_550,DEFAULT_VEHTYPE,0.97,
558,564.00,2to1_0,5.10,0.00,6.00,647.00,1to3_0,489.60,14.56,83.00,994.90,0.00,0,0.00,15.52,0,tripinfo_558 routing_558,DEFAULT_VEHTYPE,0.99,
576,577.00,3to1_0,5.10,0.00,1.00,649.00,1to2_0,489.60,14.34,72.00,994.90,0.00,0,0.00,6.10,0,tripinfo_576 routing_576,DEFAULT_VEHTYPE,1.02,
395,396.00,2to1_0,5.10,0.00,1.00,650.00,1to5_0,489.60,16.08,254.00,993.46,115.00,4,0.00,194.80,0,tripinfo_395 routing_395,DEFAULT_VEHTYPE,1.14,
397,399.00,2to1_0,5.10,0.00,2.00,651.00,1to2_1,489.60,15.64,252.00,978.78,114.00,5,0.00,192.65,0,tripinfo_397 routing_397,DEFAULT_VEHTYPE,1.12,
566,567.00,2to1_0,5.10,0.00,1.00,653.00,1to4_0,489.60,13.29,86.00,983.13,0.00,0,0.00,14.13,0,tripinfo_566 routing_566,DEFAULT_VEHTYPE,0.93,
401,405.00,2to1_0,5.10,0.00,4.00,656.00,1to5_0,489.60,15.41,251.00,993.46,110.00,5,0.00,185.47,0,tripinfo_401 routing_401,DEFAULT_VEHTYPE,1.03,
410,410.00,2to1_0,5.10,0.00,0.00,657.00,1to2_0,489.60,16.45,247.00,978.78,107.00,4,0.00,186.85,0,tripinfo_410 routing_410,DEFAULT_VEHTYPE,1.10,
573,573.00,2to1_0,5.10,0.00,0.00,657.00,1to3_1,489.60,13.62,84.00,994.90,0.00,0,0.00,12.23,0,tripinfo_573 routing_573,DEFAULT_VEHTYPE,0.93,
569,570.00,2to1_0,5.10,0.00,1.00,658.00,1to3_0,489.60,11.95,88.00,994.90,0.00,0,0.00,10.74,0,tripinfo_569 routing_569,DEFAULT_VEHTYPE,0.86,
583,585.00,2to1_0,5.10,0.00,2.00,658.00,1to4_1,489.60,13.42,73.00,983.13,0.00,0,0.00,10.68,0,tripinfo_583 routing_583,DEFAULT_VEHTYPE,1.07,
577,579.00,2to1_0,5.10,0.00,2.00,659.00,1to4_0,489.60,13.83,80.00,983.13,0.00,0,0.00,10.26,0,tripinfo_577 routing_577,DEFAULT_VEHTYPE,0.97,
261,266.00,3to1_0,5.10,0.00,5.00,661.00,1to4_1,489.60,14.65,395.00,993.46,214.00,9,0.00,335.64,0,tripinfo_261 routing_261,DEFAULT_VEHTYPE,1.13,
442,442.00,2to1_0,5.10,0.00,0.00,662.00,1to5_0,489.60,16.35,220.00,993.46,100.00,4,0.00,158.76,0,tripinfo_442 routing_442,DEFAULT_VEHTYPE,1.11,
539,543.00,4to1_0,5.10,0.00,4.00,665.00,1to5_1,489.60,15.78,122.00,994.90,43.00,1,0.00,61.55,0,tripinfo_539 routing_539,DEFAULT_VEHTYPE,1.10,
582,586.00,3to1_0,5.10,0.00,4.00,667.00,1to5_0,489.60,12.56,81.00,983.13,0.00,0,0.00,8.55,0,tripinfo_582 routing_582,DEFAULT_VEHTYPE,0.92,
587,587.00,5to1_0,5.10,0.00,0.00,667.00,1to2_0,489.60,14.41,80.00,983.13,2.00,1,0.00,14.58,0,tripinfo_587 routing_587,DEFAULT_VEHTYPE,1.01,
593,593.00,5to1_0,5.10,0.00,0.00,668.00,1to4_1,489.60,13.83,75.00,994.90,0.00,0,0.00,12.08,0,tripinfo_593 routing_593,DEFAULT_VEHTYPE,1.06,
595,596.00,5to1_0,5.10,0.00,1.00,669.00,1to2_0,489.60,16.21,73.00,983.13,0.00,0,0.00,13.27,0,tripinfo_595 routing_595,DEFAULT_VEHTYPE,1.12,
542,546.00,4to1_0,5.10,0.00,4.00,670.00,1to5_0,489.60,15.04,124.00,994.90,42.00,1,0.00,58.19,0,tripinfo_542 routing_542,DEFAULT_VEHTYPE,1.02,
291,292.00,4to1_0,5.10,0.00,1.00,673.00,1to4_1,489.60,14.40,381.00,978.78,192.00,9,0.00,311.73,0,tripinfo_291 routing_291,DEFAULT_VEHTYPE,0.97,
260,263.00,3to1_0,5.10,0.00,3.00,674.00,1to4_0,489.60,10.30,411.00,993.46,219.00,10,0.00,321.03,0,tripinfo_260 routing_260,DEFAULT_VEHTYPE,0.75,
408,413.00,5to1_0,5.10,0.00,5.00,674.00,1to3_0,489.60,14.63,261.00,993.46,124.00,6,0.00,194.66,0,tripinfo_408 routing_408,DEFAULT_VEHTYPE,1.01,
298,302.00,4to1_0,5.10,0.00,4.00,676.00,1to4_0,489.60,14.43,374.00,978.78,186.00,8,0.00,306.02,0,tripinfo_298 routing_298,DEFAULT_VEHTYPE,0.98,
305,312.00,4to1_0,5.10,0.00,7.00,678.00,1to2_0,489.60,14.02,366.00,993.46,181.00,8,0.00,296.01,0,tripinfo_305 routing_305,DEFAULT_VEHTYPE,0.96,
418,422.00,5to1_0,5.10,0.00,4.00,680.00,1to3_0,489.60,13.29,258.00,993.46,111.00,6,0.00,184.90,0,tripinfo_418 routing_418,DEFAULT_VEHTYPE,0.92,
546,555.00,4to1_0,5.10,0.00,9.00,680.00,1to5_0,489.60,14.56,125.00,994.90,42.00,1,0.00,57.03,0,tripinfo_546 routing_546,DEFAULT_VEHTYPE,0.98,
419,425.00,5to1_0,5.10,0.00,6.00,681.00,1to5_1,489.60,15.00,256.00,978.78,109.00,7,0.00,191.99,0,tripinfo_419 routing_419,DEFAULT_VEHTYPE,1.03,
315,318.00,4to1_0,5.10,0.00,3.00,683.00,1to4_1,489.60,16.85,365.00,978.78,188.00,9,0.00,307.31,0,tripinfo_315 routing_315,DEFAULT_VEHTYPE,1.15,
423,428.00,5to1_0,5.10,0.00,5.00,685.00,1to3_0,489.60,15.06,257.00,993.46,105.00,6,0.00,189.88,0,tripinfo_423 routing_423,DEFAULT_VEHTYPE,1.01,
604,605.00,5to1_0,5.10,0.00,1.00,686.00,1to4_0,489.60,13.28,81.00,994.90,0.00,0,0.00,6.66,0,tripinfo_604 routing_604,DEFAULT_VEHTYPE,0.90,
453,460.00,4to1_0,5.10,0.00,7.00,687.00,1to2_0,489.60,14.00,227.00,993.46,91.00,5,0.00,158.49,0,tripinfo_453 routing_453,DEFAULT_VEHTYPE,0.99,
567,579.00,4to1_0,5.10,0.00,12.00,692.00,1to3_1,489.60,15.21,113.00,983.13,33.00,1,0.00,50.09,0,tripinfo_567 routing_567,DEFAULT_VEHTYPE,1.07,
561,567.00,4to1_0,5.10,0.00,6.00,693.00,1to3_0,489.60,13.01,126.00,983.13,41.00,1,0.00,56.16,0,tripinfo_561 routing_561,DEFAULT_VEHTYPE,0.95,
618,619.00,5to1_0,5.10,0.00,1.00,695.00,1to2_0,489.60,14.42,76.00,983.13,0.00,0,0.00,8.92,0,tripinfo_618 routing_618,DEFAULT_VEHTYPE,1.00,
575,585.00,4to1_0,5.10,0.00,10.00,697.00,1to5_0,489.60,13.60,112.00,994.90,29.00,1,0.00,43.38,0,tripinfo_575 routing_575,DEFAULT_VEHTYPE,0.97,
327,331.00,4to1_0,5.10,0.00,4.00,698.00,1to2_0,489.60,13.44,367.00,993.46,172.00,9,0.00,296.51,0,tripinfo_327 routing_327,DEFAULT_VEHTYPE,0.95,
491,491.00,4to1_0,5.10,0.00,0.00,698.00,1to2_1,489.60,14.97,207.00,993.46,71.00,4,0.00,142.53,0,tripinfo_491 routing_491,DEFAULT_VEHTYPE,1.04,
579,588.00,4to1_0,5.10,0.00,9.00,700.00,1to5_0,489.60,13.03,112.00,994.90,25.00,1,0.00,40.66,0,tripinfo_579 routing_579,DEFAULT_VEHTYPE,0.93,
585,593.00,4to1_0,5.10,0.00,8.00,700.00,1to5_1,489.60,14.79,107.00,994.90,22.00,1,0.00,39.72,0,tripinfo_585 routing_585,DEFAULT_VEHTYPE,1.00,
329,334.00,4to1_0,5.10,0.00,5.00,705.00,1to2_0,489.60,12.90,371.00,993.46,170.00,7,0.00,296.09,0,tripinfo_329 routing_329,DEFAULT_VEHTYPE,0.90,
606,606.00,4to1_0,5.10,0.00,0.00,705.00,1to3_0,489.60,13.30,99.00,983.13,11.00,1,0.00,28.79,0,tripinfo_606 routing_606,DEFAULT_VEHTYPE,0.95,
501,503.00,4to1_0,5.10,0.00,2.00,706.00,1to2_1,489.60,13.28,203.00,993.46,68.00,2,0.00,130.14,0,tripinfo_501 routing_501,DEFAULT_VEHTYPE,0.92,
612,612.00,4to1_0,5.10,0.00,0.00,707.00,1to3_0,489.60,15.19,95.00,983.13,8.00,1,0.00,29.67,0,tripinfo_612 routing_612,DEFAULT_VEHTYPE,1.02,
331,337.00,4to1_0,5.10,0.00,6.00,708.00,1to2_1,489.60,14.07,371.00,993.46,170.00,7,0.00,305.20,0,tripinfo_331 routing_331,DEFAULT_VEHTYPE,1.02,
367,367.00,4to1_0,5.10,0.00,0.00,708.00,1to2_0,489.60,14.68,341.00,993.46,144.00,6,0.00,273.59,0,tripinfo_367 routing_367,DEFAULT_VEHTYPE,1.00,
608,609.00,4to1_0,5.10,0.00,1.00,708.00,1to5_0,489.60,13.22,99.00,994.90,9.00,1,0.00,26.83,0,tripinfo_608 routing_608,DEFAULT_VEHTYPE,0.93,
424,431.00,5to1_0,5.10,0.00,7.00,709.00,1to3_0,489.60,14.30,278.00,993.46,122.00,7,0.00,211.31,0,tripinfo_424 routing_424,DEFAULT_VEHTYPE,1.01,
450,451.00,2to1_0,5.10,0.00,1.00,710.00,1to2_0,489.60,15.46,259.00,978.78,134.00,5,0.00,197.19,0,tripinfo_450 routing_450,DEFAULT_VEHTYPE,1.07,
586,589.00,3to1_0,5.10,0.00,3.00,710.00,1to5_0,489.60,15.14,121.00,983.13,45.00,1,0.00,59.94,0,tripinfo_586 routing_586,DEFAULT_VEHTYPE,1.09,
590,592.00,3to1_0,5.10,0.00,2.00,714.00,1to5_0,489.60,15.44,122.00,983.13,44.00,1,0.00,59.13,0,tripinfo_590 routing_590,DEFAULT_VEHTYPE,1.06,
596,596.00,2to1_0,5.10,0.00,0.00,714.00,1to3_0,489.60,13.40,118.00,994.90,36.00,1,0.00,49.41,0,tripinfo_596 routing_596,DEFAULT_VEHTYPE,0.97,
594,598.00,3to1_0,5.10,0.00,4.00,717.00,1to5_0,489.60,14.65,119.00,983.13,40.00,1,0.00,54.56,0,tripinfo_594 routing_594,DEFAULT_VEHTYPE,1.05,
597,599.00,2to1_0,5.10,0.00,2.00,718.00,1to3_0,489.60,13.65,119.00,994.90,35.00,1,0.00,46.47,0,tripinfo_597 routing_597,DEFAULT_VEHTYPE,0.93,
603,608.00,2to1_0,5.10,0.00,5.00,718.00,1to4_0,489.60,14.93,110.00,983.13,30.00,1,0.00,42.99,0,tripinfo_603 routing_603,DEFAULT_VEHTYPE,1.00,
602,602.00,3to1_0,5.10,0.00,0.00,719.00,1to2_0,489.60,14.55,117.00,994.90,37.00,1,0.00,53.02,0,tripinfo_602 routing_602,DEFAULT_VEHTYPE,1.05,
617,617.00,2to1_0,5.10,0.00,0.00,719.00,1to3_1,489.60,8.98,102.00,994.90,24.00,1,0.00,41.98,0,tripinfo_617 routing_617,DEFAULT_VEHTYPE,1.11,
620,620.00,3to1_0,5.10,0.00,0.00,719.00,1to2_1,489.60,16.94,99.00,994.90,23.00,1,0.00,42.37,0,tripinfo_620 routing_620,DEFAULT_VEHTYPE,1.18,
610,612.00,3to1_0,5.10,0.00,2.00,721.00,1to5_0,489.60,15.50,109.00,983.13,31.00,1,0.00,45.76,0,tripinfo_610 routing_610,DEFAULT_VEHTYPE,1.05,
607,611.00,2to1_0,5.10,0.00,4.00,722.00,1to3_0,489.60,13.01,111.00,994.90,26.00,1,0.00,40.14,0,tripinfo_607 routing_607,DEFAULT_VEHTYPE,0.94,
626,628.00,2to1_0,5.10,0.00,2.00,723.00,1to4_0,489.60,14.77,95.00,983.13,15.00,1,0.00,31.96,0,tripinfo_626 routing_626,DEFAULT_VEHTYPE,1.05,
621,623.00,3to1_0,5.10,0.00,2.00,725.00,1to2_0,489.60,14.46,102.00,994.90,21.00,1,0.00,36.58,0,tripinfo_621 routing_621,DEFAULT_VEHTYPE,1.02,
625,626.00,3to1_0,5.10,0.00,1.00,726.00,1to5_0,489.60,16.18,100.00,983.13,20.00,1,0.00,38.56,0,tripinfo_625 routing_625,DEFAULT_VEHTYPE,1.08,
632,632.00,3to1_0,5.10,0.00,0.00,728.00,1to5_1,489.60,17.43,96.00,983.13,16.00,1,0.00,41.02,0,tripinfo_632 routing_632,DEFAULT_VEHTYPE,1.22,
650,650.00,2to1_0,5.10,0.00,0.00,728.00,1to3_0,489.60,14.42,78.00,994.90,0.00,0,0.00,13.54,0,tripinfo_650 routing_650,DEFAULT_VEHTYPE,1.04,
656,656.00,2to1_0,5.10,0.00,0.00,728.00,1to3_1,489.60,15.65,72.00,994.90,0.00,0,0.00,11.37,0,tripinfo_656 routing_656,DEFAULT_VEHTYPE,1.10,
647,647.00,2to1_0,5.10,0.00,0.00,729.00,1to4_0,489.60,14.54,82.00,983.13,0.00,0,0.00,12.48,0,tripinfo_647 routing_647,DEFAULT_VEHTYPE,0.97,
628,629.00,3to1_0,5.10,0.00,1.00,733.00,1to2_0,489.60,13.70,104.00,994.90,16.00,1,0.00,32.23,0,tripinfo_628 routing_628,DEFAULT_VEHTYPE,0.93,
262,269.00,3to1_0,5.10,0.00,7.00,734.00,1to4_0,489.60,14.48,465.00,993.46,276.00,11,0.00,400.23,0,tripinfo_262 routing_262,DEFAULT_VEHTYPE,1.04,
644,644.00,3to1_0,5.10,0.00,0.00,740.00,1to5_0,489.60,12.67,96.00,983.13,4.00,1,0.00,22.04,0,tripinfo_644 routing_644,DEFAULT_VEHTYPE,0.91,
652,652.00,3to1_0,5.10,0.00,0.00,740.00,1to5_1,489.60,13.85,88.00,983.13,0.00,0,0.00,19.30,0,tripinfo_652 routing_652,DEFAULT_VEHTYPE,0.97,
661,662.00,2to1_0,5.10,0.00,1.00,740.00,1to4_1,489.60,14.96,78.00,983.13,0.00,0,0.00,15.04,0,tripinfo_661 routing_661,DEFAULT_VEHTYPE,1.06,
655,655.00,3to1_0,5.10,0.00,0.00,742.00,1to5_0,489.60,13.75,87.00,983.13,0.00,0,0.00,19.63,0,tripinfo_655 routing_655,DEFAULT_VEHTYPE,1.00,
671,673.00,2to1_0,5.10,0.00,2.00,742.00,1to4_1,489.60,14.42,69.00,983.13,0.00,0,0.00,10.64,0,tripinfo_671 routing_671,DEFAULT_VEHTYPE,1.14,
457,461.00,2to1_0,5.10,0.00,4.00,744.00,1to5_1,489.60,15.51,283.00,993.46,144.00,6,0.00,221.80,0,tripinfo_457 routing_457,DEFAULT_VEHTYPE,1.11,
658,659.00,2to1_0,5.10,0.00,1.00,744.00,1to4_0,489.60,12.36,85.00,983.13,0.00,0,0.00,8.89,0,tripinfo_658 routing_658,DEFAULT_VEHTYPE,0.88,
455,455.00,2to1_0,5.10,0.00,0.00,747.00,1to5_0,489.60,12.52,292.00,993.46,149.00,6,0.00,216.24,0,tripinfo_455 routing_455,DEFAULT_VEHTYPE,0.89,
472,472.00,2to1_0,5.10,0.00,0.00,747.00,1to2_0,489.60,14.33,275.00,978.78,133.00,6,0.00,210.70,0,tripinfo_472 routing_472,DEFAULT_VEHTYPE,1.04,
267,272.00,3to1_0,5.10,0.00,5.00,750.00,1to4_0,489.60,12.86,478.00,993.46,277.00,11,0.00,404.79,0,tripinfo_267 routing_267,DEFAULT_VEHTYPE,0.92,
681,681.00,3to1_0,5.10,0.00,0.00,751.00,1to5_0,489.60,16.83,70.00,983.13,0.00,0,0.00,10.52,0,tripinfo_681 routing_681,DEFAULT_VEHTYPE,1.13,
490,490.00,2to1_0,5.10,0.00,0.00,752.00,1to2_1,489.60,15.72,262.00,978.78,122.00,6,0.00,200.01,0,tripinfo_490 routing_490,DEFAULT_VEHTYPE,1.08,
679,679.00,2to1_0,5.10,0.00,0.00,753.00,1to3_0,489.60,13.95,74.00,994.90,0.00,0,0.00,6.24,0,tripinfo_679 routing_679,DEFAULT_VEHTYPE,0.99,
272,275.00,3to1_0,5.10,0.00,3.00,755.00,1to4_0,489.60,15.24,480.00,993.46,278.00,13,0.00,415.66,0,tripinfo_272 routing_272,DEFAULT_VEHTYPE,1.05,
368,370.00,4to1_0,5.10,0.00,2.00,756.00,1to4_1,489.60,16.39,386.00,978.78,189.00,10,0.00,327.48,0,tripinfo_368 routing_368,DEFAULT_VEHTYPE,1.14,
674,674.00,3to1_0,5.10,0.00,0.00,756.00,1to2_0,489.60,12.68,82.00,994.90,0.00,0,0.00,6.58,0,tripinfo_674 routing_674,DEFAULT_VEHTYPE,0.89,
636,638.00,5to1_0,5.10,0.00,2.00,758.00,1to4_0,489.60,14.32,120.00,994.90,42.00,1,0.00,54.29,0,tripinfo_636 routing_636,DEFAULT_VEHTYPE,1.02,
630,632.00,4to1_0,5.10,0.00,2.00,759.00,1to3_0,489.60,14.58,127.00,983.13,43.00,1,0.00,62.03,0,tripinfo_630 routing_630,DEFAULT_VEHTYPE,1.03,
676,676.00,5to1_0,5.10,0.00,0.00,759.00,1to2_1,489.60,16.44,83.00,983.13,10.00,1,0.00,24.00,0,tripinfo_676 routing_676,DEFAULT_VEHTYPE,1.13,
377,377.00,4to1_0,5.10,0.00,0.00,761.00,1to4_0,489.60,15.21,384.00,978.78,185.00,8,0.00,322.42,0,tripinfo_377 routing_377,DEFAULT_VEHTYPE,1.08,
638,641.00,4to1_0,5.10,0.00,3.00,761.00,1to3_0,489.60,15.31,120.00,983.13,43.00,1,0.00,56.94,0,tripinfo_638 routing_638,DEFAULT_VEHTYPE,1.05,
629,629.00,4to1_0,5.10,0.00,0.00,762.00,1to5_0,489.60,12.40,133.00,994.90,45.00,1,0.00,58.70,0,tripinfo_629 routing_629,DEFAULT_VEHTYPE,0.90,
689,697.00,5to1_0,5.10,0.00,8.00,763.00,1to2_1,489.60,17.17,66.00,983.13,0.00,0,0.00,10.93,0,tripinfo_689 routing_689,DEFAULT_VEHTYPE,1.22,
653,653.00,5to1_0,5.10,0.00,0.00,765.00,1to2_0,489.60,12.64,112.00,983.13,23.00,1,0.00,36.00,0,tripinfo_653 routing_653,DEFAULT_VEHTYPE,0.87,
639,644.00,4to1_0,5.10,0.00,5.00,766.00,1to3_0,489.60,14.46,122.00,983.13,39.00,1,0.00,53.30,0,tripinfo_639 routing_639,DEFAULT_VEHTYPE,0.98,
641,647.00,4to1_0,5.10,0.00,6.00,766.00,1to3_1,489.60,15.09,119.00,983.13,38.00,1,0.00,56.09,0,tripinfo_641 routing_641,DEFAULT_VEHTYPE,1.06,
383,383.00,4to1_0,5.10,0.00,0.00,767.00,1to4_0,489.60,17.04,384.00,978.78,182.00,9,0.00,325.86,0,tripinfo_383 routing_383,DEFAULT_VEHTYPE,1.14,
390,390.00,4to1_0,5.10,0.00,0.00,772.00,1to2_0,489.60,15.80,382.00,993.46,178.00,10,0.00,318.94,0,tripinfo_390 routing_390,DEFAULT_VEHTYPE,1.07,
471,471.00,5to1_0,5.10,0.00,0.00,772.00,1to3_0,489.60,14.11,301.00,993.46,157.00,6,0.00,229.13,0,tripinfo_471 routing_471,DEFAULT_VEHTYPE,0.94,
475,475.00,5to1_0,5.10,0.00,0.00,772.00,1to5_0,489.60,13.70,297.00,978.78,153.00,5,0.00,227.43,0,tripinfo_475 routing_475,DEFAULT_VEHTYPE,0.96,
481,481.00,5to1_0,5.10,0.00,0.00,773.00,1to5_1,489.60,15.06,292.00,978.78,154.00,6,0.00,228.43,0,tripinfo_481 routing_481,DEFAULT_VEHTYPE,1.04,
643,650.00,4to1_0,5.10,0.00,7.00,774.00,1to5_0,489.60,14.24,124.00,994.90,35.00,1,0.00,53.66,0,tripinfo_643 routing_643,DEFAULT_VEHTYPE,0.95,
380,380.00,4to1_0,5.10,0.00,0.00,777.00,1to2_0,489.60,11.75,397.00,993.46,187.00,9,0.00,317.45,0,tripinfo_380 routing_380,DEFAULT_VEHTYPE,0.85,
493,494.00,5to1_0,5.10,0.00,1.00,777.00,1to5_0,489.60,16.28,283.00,978.78,142.00,5,0.00,223.83,0,tripinfo_493 routing_493,DEFAULT_VEHTYPE,1.13,
512,512.00,4to1_0,5.10,0.00,0.00,777.00,1to4_1,489.60,16.12,265.00,978.78,102.00,5,0.00,203.46,0,tripinfo_512 routing_512,DEFAULT_VEHTYPE,1.09,
697,703.00,5to1_0,5.10,0.00,6.00,777.00,1to4_0,489.60,13.89,74.00,994.90,0.00,0,0.00,6.00,0,tripinfo_697 routing_697,DEFAULT_VEHTYPE,0.98,
