time,id,programID,phase,state
1593.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1594.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1595.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1596.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1597.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1598.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1599.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1600.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1601.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1602.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1603.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1604.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1605.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1606.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1607.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1608.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1609.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1610.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1611.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1612.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1613.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1614.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1615.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1616.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1617.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1618.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1619.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1620.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1621.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1622.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1623.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1624.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1625.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1626.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1627.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1628.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1629.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1630.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1631.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1632.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1633.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1634.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1635.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1636.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1637.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1638.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1639.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1640.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1641.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1642.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1643.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1644.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1645.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1646.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1647.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1648.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1649.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1650.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1651.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1652.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1653.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1654.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1655.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1656.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1657.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1658.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1659.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1660.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1661.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1662.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1663.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1664.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1665.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1666.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1667.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1668.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1669.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1670.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1671.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1672.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1673.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1674.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1675.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1676.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1677.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1678.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1679.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1680.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1681.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1682.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1683.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1684.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1685.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1686.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1687.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1688.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1689.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1690.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1691.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1692.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1693.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1694.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1695.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1696.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1697.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1698.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1699.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1700.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1701.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1702.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1703.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1704.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1705.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1706.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1707.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1708.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1709.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1710.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1711.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1712.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1713.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1714.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1715.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1716.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1717.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1718.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1719.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1720.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1721.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1722.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1723.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1724.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1725.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1726.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1727.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1728.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1729.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1730.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1731.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1732.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1733.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1734.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1735.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1736.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1737.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1738.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1739.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1740.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1741.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1742.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1743.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1744.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1745.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1746.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1747.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1748.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1749.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1750.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1751.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1752.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1753.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1754.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1755.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1756.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1757.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1758.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1759.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1760.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1761.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1762.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1763.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1764.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1765.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1766.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1767.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1768.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1769.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1770.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1771.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1772.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1773.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1774.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1775.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1776.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1777.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1778.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1779.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1780.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1781.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1782.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1783.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1784.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1785.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1786.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1787.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
